task_id,proof_source,model_id,generation_attempt,proof_source,proof_region_errors,proof_hash,proof_text,proof_aux_text,proof_chars,proof_lines,proof_loc,n_tactic_tokens,count_unfold,unfolds_target_function,count_simp,count_simp_all,simp_mentions_target_function,simp_only_used,count_rw,count_have,count_exact,count_apply,count_intro,count_constructor,count_cases,count_induction,count_split,count_by_cases,count_omega,count_decide,count_aesop,count_grind,count_rfl,count_norm_num,count_linarith,uses_automation,target_function_name_occurrences,code_aux_identifier_occurrences,mentions_code_aux_identifier,mentions_extracted_helper_name,mentions_h_precond,proof_aux_nonempty,first_tactic,tactic_histogram
verina_advanced_41,model,goedel-prover-v2-8b__avoid_unfold,1.0,model,[],fdd9545d509df84315dde14cf6e740038883d158a4ec436f67e94243845c2c5c,"  have h_main : maxOfThree_postcond (a) (b) (c) (maxOfThree (a) (b) (c) h_precond) h_precond := by
    simp only [maxOfThree_postcond, maxOfThree_precond, maxOfThree, maxOfThree_precond] at *
    split_ifs <;> simp_all [le_refl, le_of_lt]
    <;> norm_num <;>
    (try omega) <;>
    (try
      {
        by_cases h : a ≥ b <;> by_cases h' : a ≥ c <;> by_cases h'' : b ≥ c <;>
          by_cases h''' : b ≥ a <;> by_cases h'''' : c ≥ a <;> by_cases h''''' : c ≥ b <;>
            simp_all [max_eq_left, max_eq_right, le_refl, le_of_lt] <;>
            (try omega) <;>
            (try { aesop }) <;>
            (try {
              cases' le_total a b with hab hab <;> cases' le_total b c with hbc hbc <;> cases' le_total c a with hac hac <;>
                simp_all [max_eq_left, max_eq_right, le_refl, le_of_lt] <;>
                (try omega) <;>
                (try { aesop })
            })
      }) <;>
    (try {
      omega
    }) <;>
    (try {
      aesop
    }) <;>
    (try {
      norm_num
      <;> omega
    }) <;>
    (try {
      norm_num
      <;> omega
    }) <;>
    (try {
      omega
    })
    <;>
    (try {
      aesop
    })
    <;>
    (try {
      norm_num
      <;> omega
    })
    <;>
    (try {
      omega
    })
  exact h_main
","
",1264,50,50,44,0,False,1,3,True,True,0,1,1,0,0,0,0,0,0,6,9,0,4,0,0,4,0,True,2,0,False,False,True,False,have,aesop=4;by_cases=6;exact=1;have=1;norm_num=4;omega=9;simp=1;simp_all=3;try=15
verina_advanced_41,model,goedel-prover-v2-8b__hard_unfold,1.0,model,[],895d8a704f5b33775369c8ab2a09446606ba20718449fb3f8dfef7ac656ec232,"  unfold maxOfThree maxOfThree_postcond
  have h_main : (maxOfThree (a) (b) (c) h_precond >= a ∧ maxOfThree (a) (b) (c) h_precond >= b ∧ maxOfThree (a) (b) (c) h_precond >= c) ∧ (maxOfThree (a) (b) (c) h_precond = a ∨ maxOfThree (a) (b) (c) h_precond = b ∨ maxOfThree (a) (b) (c) h_precond = c) := by
    dsimp only [maxOfThree, maxOfThree_precond, maxOfThree_postcond] at h_precond ⊢
    split_ifs at * <;>
    (try { contradiction }) <;>
    (try { simp_all }) <;>
    (try { omega }) <;>
    (try {
      aesop
    }) <;>
    (try {
      by_cases h : a ≥ b <;> by_cases h' : a ≥ c <;> by_cases h'' : b ≥ a <;> by_cases h''' : b ≥ c <;> simp_all [Int.le_of_lt, Int.le_of_lt] <;> omega
    }) <;>
    (try {
      by_cases h : a ≥ b <;> by_cases h' : a ≥ c <;> by_cases h'' : b ≥ a <;> by_cases h''' : b ≥ c <;> simp_all [Int.le_of_lt, Int.le_of_lt] <;> omega
    })
    <;>
    (try {
      by_cases h : a ≥ b <;> by_cases h' : a ≥ c <;> by_cases h'' : b ≥ a <;> by_cases h''' : b ≥ c <;> simp_all [Int.le_of_lt, Int.le_of_lt] <;> omega
    })
    <;>
    (try {
      by_cases h : a ≥ b <;> by_cases h' : a ≥ c <;> by_cases h'' : b ≥ a <;> by_cases h''' : b ≥ c <;> simp_all [Int.le_of_lt, Int.le_of_lt] <;> omega
    })

  exact h_main
","
",1241,26,25,40,1,True,1,5,True,False,0,1,1,0,0,0,0,0,0,16,5,0,1,0,0,0,0,True,8,0,False,False,True,False,unfold,aesop=1;by_cases=16;contradiction=1;dsimp=1;exact=1;have=1;omega=5;simp_all=5;try=8;unfold=1
verina_advanced_6,model,deepseek-prover-v2-7b,0.0,model,[],0487a1c2537563bb1b89bda13bf9bbd1f00a835473591118cb0edc2179cc4a19,"  have h_main : allVowels (s) h_precond = (List.all ['a', 'e', 'i', 'o', 'u'] (fun v => (normalize_str s).contains v)) := by
    unfold allVowels
    <;> simp [List.all_cons, List.all_nil, List.map]
    <;> rfl

  have h_final : allVowels_postcond (s) (allVowels (s) h_precond) h_precond := by
    simp only [allVowels_postcond, h_main]
    <;>
    aesop

  apply h_final
","
",372,11,9,8,1,True,2,0,False,True,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,True,3,1,True,False,True,False,have,aesop=1;apply=1;have=2;rfl=1;simp=2;unfold=1
verina_advanced_6,model,deepseek-prover-v2-7b__hard_unfold,1.0,model,[],a1d6986592d809fef3d08ee6fd564625224c308dcd431e8935cfb150fd186067,"  unfold allVowels allVowels_postcond
  have h_main : allVowels (s) h_precond = List.all (['a', 'e', 'i', 'o', 'u'] : List Char) (fun v => (normalize_str s).contains v) := by
    unfold allVowels
    <;> simp_all [List.all_cons, List.all_nil]
    <;> rfl

  have h_final : allVowels_postcond s (allVowels s h_precond) h_precond := by
    simp_all [allVowels_postcond]
    <;> aesop

  exact h_final
","
",399,11,9,9,2,True,0,2,False,False,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,True,4,1,True,False,True,False,unfold,aesop=1;exact=1;have=2;rfl=1;simp_all=2;unfold=2
verina_advanced_6,model,goedel-prover-v2-32b,0.0,model,[],c62eddba911648e391360bf4b3ddaf3927a17995aa2fa81f21a9a47f601b1013,"  have h_main : allVowels_postcond (s) (allVowels (s) h_precond) h_precond := by
    dsimp only [allVowels_postcond, allVowels]
    <;>
    (try simp_all) <;>
    (try
      {
        -- Use the fact that the Boolean and Propositional `all` are equivalent
        cases (List.all ['a', 'e', 'i', 'o', 'u'] (fun v => (normalize_str s).contains v) : Bool) <;>
        simp_all [List.all_iff]
        <;>
        (try
          {
            -- For each case, check that the equivalence holds
            aesop
          })
      }) <;>
    (try
      {
        -- Use `decide` to automatically check the equivalence
        decide
      })
  exact h_main
","
",653,22,19,12,0,False,1,2,True,False,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,True,2,1,True,False,True,False,have,aesop=1;cases=1;decide=1;dsimp=1;exact=1;have=1;simp_all=2;try=4
verina_advanced_6,model,goedel-prover-v2-8b,1.0,model,[],a0e5510c7c83da7dd86eb56c029007f53b46dc717867355e3d90e6cc240f8ab3,"  have h_main : allVowels_postcond (s) (allVowels (s) h_precond) h_precond := by
    dsimp [allVowels_postcond, allVowels]
    <;> simp_all [List.all_cons, List.all_nil, List.mem_cons, List.mem_singleton]
    <;>
    (try aesop) <;>
    (try simp_all [Char.toNat_add, Char.toNat_zero, Char.toNat_succ, Nat.mod_eq_of_lt]) <;>
    (try norm_num) <;>
    (try aesop)
    <;>
    (try
      {
        aesop
      })
    <;>
    (try
      {
        simp_all [Char.toNat_add, Char.toNat_zero, Char.toNat_succ, Nat.mod_eq_of_lt]
        <;>
        aesop
      })
    <;>
    (try
      {
        norm_num
        <;>
        aesop
      })
    <;>
    (try
      {
        aesop
      })

  exact h_main
","
",699,34,33,22,0,False,1,3,True,False,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,2,0,True,2,0,False,False,True,False,have,aesop=6;dsimp=1;exact=1;have=1;norm_num=2;simp_all=3;try=8
verina_advanced_6,model,goedel-prover-v2-8b__avoid_unfold,0.0,model,[],02bea86b26d2836ee97d898067d42f69b650e4187a951a2392c4912834566431,"  have h₁ : allVowels_postcond (s) (allVowels (s) h_precond) h_precond := by
    dsimp [allVowels_postcond, allVowels]
    <;> rfl
  exact h₁
","
",142,4,4,4,0,False,1,0,True,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,2,0,False,False,True,False,have,dsimp=1;exact=1;have=1;rfl=1
verina_advanced_6,model,goedel-prover-v2-8b__hard_unfold,0.0,model,[],ed1a9103c71a7197165fe346e37568452afb293bb82ef89b801a97db57a53203,"  unfold allVowels allVowels_postcond
  have h_main : allVowels_postcond (s) (allVowels (s) h_precond) h_precond := by
    dsimp [allVowels_postcond, allVowels, allVowels_precond] at *
    <;>
    (try trivial) <;>
    (try simp_all) <;>
    (try aesop) <;>
    (try ring_nf) <;>
    (try norm_num) <;>
    (try simp_all [Char.toNat_add, Char.toNat_zero, Nat.add_assoc]) <;>
    (try aesop) <;>
    (try ring_nf) <;>
    (try norm_num) <;>
    (try simp_all [Char.toNat_add, Char.toNat_zero, Nat.add_assoc]) <;>
    (try aesop)
    <;>
    simp_all [Char.toNat_add, Char.toNat_zero, Nat.add_assoc]
    <;>
    aesop

  exact h_main
","
",632,21,20,28,1,True,1,4,True,False,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,True,3,0,False,False,True,False,unfold,aesop=4;dsimp=1;exact=1;have=1;norm_num=2;ring_nf=2;simp_all=4;trivial=1;try=11;unfold=1
verina_advanced_6,model,goedel-prover-v2-8b__unfold,0.0,model,[],32634d9a74b87dc8a4ea84d51b57c3da52e7aee1dc7d9de9060ac0e7ebb2a12e,"  have h₁ : allVowels_postcond s (allVowels s h_precond) h_precond := by
    dsimp [allVowels_postcond, allVowels, normalize_str, List.all_cons, List.all_nil]
    <;> aesop

  exact h₁
","
",185,5,4,4,0,False,1,0,True,False,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,2,1,True,False,True,False,have,aesop=1;dsimp=1;exact=1;have=1
verina_advanced_6,model,qwen3-14b__neutral,0.0,model,[],4916b09172993df0e5f91fda532b15f0b54e18396130fda758dce165eeae4198,"  unfold allVowels allVowels_postcond
  simp_all
","
",49,2,2,2,1,True,0,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,0,False,False,False,False,unfold,simp_all=1;unfold=1
verina_advanced_6,model,qwen3-32b,2.0,model,[],217897776183ccbce3df29d27e053858b9ad0d85417504663fae1d616227c276,"  unfold allVowels allVowels_postcond
  rfl
","
",44,2,2,2,1,True,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,1,0,False,False,False,False,unfold,rfl=1;unfold=1
verina_advanced_72,model,goedel-prover-v2-8b,3.0,model,[],543622c4cffa8714dd0bf7ebe6fbc1e9ae5f14e57f881dd0de7cab118654a1d6,"  have h_main : singleDigitPrimeFactor_postcond (n) (singleDigitPrimeFactor (n) h_precond) h_precond := by
    have h₁ : singleDigitPrimeFactor (n) h_precond ∈ ([0, 2, 3, 5, 7] : List Nat) := by
      by_cases hn : n = 0
      · -- Case n = 0
        rw [hn]
        simp [singleDigitPrimeFactor]
        <;> aesop
      · -- Case n ≠ 0
        have h₂ : n ≠ 0 := hn
        have h₃ : singleDigitPrimeFactor (n) h_precond = if n % 2 = 0 then 2 else if n % 3 = 0 then 3 else if n % 5 = 0 then 5 else if n % 7 = 0 then 7 else 0 := by
          simp [singleDigitPrimeFactor, h₂, Nat.mod_eq_of_lt]
          <;> aesop
        rw [h₃]
        split_ifs <;> simp_all (config := {decide := true})
        <;> aesop

    have h₂ : (singleDigitPrimeFactor (n) h_precond = 0 → (n = 0 ∨ [2, 3, 5, 7].all (n % · ≠ 0))) ∧ (singleDigitPrimeFactor (n) h_precond ≠ 0 → n ≠ 0 ∧ n % singleDigitPrimeFactor (n) h_precond = 0 ∧ (List.range (singleDigitPrimeFactor (n) h_precond)).all (fun x => x ∈ ([2, 3, 5, 7] : List Nat) → n % x ≠ 0)) := by
      by_cases hn : n = 0
      · -- Case n = 0
        have h₃ : singleDigitPrimeFactor (n) h_precond = 0 := by
          simp [singleDigitPrimeFactor, hn]
          <;> aesop
        constructor
        · -- Prove the first part of the conjunction
          intro h₄
          simp_all
        · -- Prove the second part of the conjunction
          intro h₄
          simp_all
          <;> aesop
      · -- Case n ≠ 0
        have h₃ : n ≠ 0 := hn
        have h₄ : singleDigitPrimeFactor (n) h_precond = if n % 2 = 0 then 2 else if n % 3 = 0 then 3 else if n % 5 = 0 then 5 else if n % 7 = 0 then 7 else 0 := by
          simp [singleDigitPrimeFactor, h₃, Nat.mod_eq_of_lt]
          <;> aesop
        constructor
        · -- Prove the first part of the conjunction
          intro h₅
          have h₆ : singleDigitPrimeFactor (n) h_precond = 0 := h₅
          have h₇ : ¬n % 2 = 0 := by
            by_contra h₇
            have h₈ : n % 2 = 0 := h₇
            rw [h₄] at h₆
            split_ifs at h₆ <;> simp_all (config := {decide := true})
            <;> omega
          have h₈ : ¬n % 3 = 0 := by
            by_contra h₈
            have h₉ : n % 3 = 0 := h₈
            rw [h₄] at h₆
            split_ifs at h₆ <;> simp_all (config := {decide := true})
            <;> omega
          have h₉ : ¬n % 5 = 0 := by
            by_contra h₉
            have h₁₀ : n % 5 = 0 := h₉
            rw [h₄] at h₆
            split_ifs at h₆ <;> simp_all (config := {decide := true})
            <;> omega
          have h₁₀ : ¬n % 7 = 0 := by
            by_contra h₁₀
            have h₁₁ : n % 7 = 0 := h₁₀
            rw [h₄] at h₆
            split_ifs at h₆ <;> simp_all (config := {decide := true})
            <;> omega
          have h₁₁ : [2, 3, 5, 7].all (n % · ≠ 0) := by
            simp [List.all_cons, List.all_nil]
            <;> simp_all [Nat.mod_eq_of_lt]
            <;> omega
          exact Or.inr h₁₁
        · -- Prove the second part of the conjunction
          intro h₅
          have h₆ : singleDigitPrimeFactor (n) h_precond ≠ 0 := h₅
          have h₇ : singleDigitPrimeFactor (n) h_precond = if n % 2 = 0 then 2 else if n % 3 = 0 then 3 else if n % 5 = 0 then 5 else if n % 7 = 0 then 7 else 0 := by
            simp [singleDigitPrimeFactor, h₃, Nat.mod_eq_of_lt]
            <;> aesop
          have h₈ : n % singleDigitPrimeFactor (n) h_precond = 0 := by
            rw [h₇]
            split_ifs with h₈ h₉ h₁₀ h₁₁
            · -- Case n % 2 = 0
              omega
            · -- Case n % 3 = 0
              omega
            · -- Case n % 5 = 0
              omega
            · -- Case n % 7 = 0
              omega
            · -- Case none of the above
              exfalso
              simp_all (config := {decide := true})
          have h₉ : n ≠ 0 := by
            intro h₉
            simp_all
          have h₁₀ : (List.range (singleDigitPrimeFactor (n) h_precond)).all (fun x => x ∈ ([2, 3, 5, 7] : List Nat) → n % x ≠ 0) := by
            rw [h₇]
            split_ifs with h₁₀ h₁₁ h₁₂ h₁₃
            · -- Case n % 2 = 0
              simp_all [List.range_succ, List.all_cons, List.all_nil]
              <;> norm_num
              <;>
                (try omega) <;>
                (try
                  {
                    intros x hx
                    simp_all (config := {decide := true})
                    <;> omega
                  })
            · -- Case n % 3 = 0
              simp_all [List.range_succ, List.all_cons, List.all_nil]
              <;> norm_num
              <;>
                (try omega) <;>
                (try
                  {
                    intros x hx
                    simp_all (config := {decide := true})
                    <;> omega
                  })
            · -- Case n % 5 = 0
              simp_all [List.range_succ, List.all_cons, List.all_nil]
              <;> norm_num
              <;>
                (try omega) <;>
                (try
                  {
                    intros x hx
                    simp_all (config := {decide := true})
                    <;> omega
                  })
            · -- Case n % 7 = 0
              simp_all [List.range_succ, List.all_cons, List.all_nil]
              <;> norm_num
              <;>
                (try omega) <;>
                (try
                  {
                    intros x hx
                    simp_all (config := {decide := true})
                    <;> omega
                  })
            · -- Case none of the above
              exfalso
              simp_all (config := {decide := true})
          exact ⟨h₉, h₈, h₁₀⟩

    have h₃ : singleDigitPrimeFactor_postcond (n) (singleDigitPrimeFactor (n) h_precond) h_precond := by
      simp_all [singleDigitPrimeFactor_postcond]
      <;> aesop
    exact h₃
  exact h_main
","
",5862,148,146,129,0,False,6,20,True,False,8,24,4,0,9,2,0,0,0,2,17,11,8,0,0,4,0,True,20,0,False,False,True,False,have,aesop=8;by_cases=2;by_contra=4;constructor=2;decide=11;exact=4;exfalso=2;have=24;intro=5;intros=4;norm_num=4;omega=17;rw=8;simp=6;simp_all=20;try=8
verina_basic_1,model,deepseek-prover-v2-7b,3.0,model,[],8c93bb5ba45b166bf1d2a2ad778dac285ffd12c71501ca2b241ebede1a6e3f46,"  have h_main₁ : (((a < 0 ∧ b > 0) ∨ (a > 0 ∧ b < 0)) → hasOppositeSign a b h_precond = true) := by
    intro h
    have h₁ : hasOppositeSign a b h_precond = true := by
      cases h with
      | inl h =>
        -- Case: a < 0 and b > 0
        have h₂ : a * b < 0 := by
          nlinarith
        simp_all [hasOppositeSign, h_precond]
        <;> norm_num at * <;>
        (try omega) <;>
        (try omega) <;>
        aesop
      | inr h =>
        -- Case: a > 0 and b < 0
        have h₂ : a * b < 0 := by
          nlinarith
        simp_all [hasOppositeSign, h_precond]
        <;> norm_num at * <;>
        (try omega) <;>
        (try omega) <;>
        aesop
    exact h₁
  have h_main₂ : (¬((a < 0 ∧ b > 0) ∨ (a > 0 ∧ b < 0)) → hasOppositeSign a b h_precond = false) := by
    intro h
    have h₁ : hasOppositeSign a b h_precond = false := by
      have h₂ : hasOppositeSign a b h_precond = false := by
        by_cases h₃ : a < 0 <;> by_cases h₄ : b > 0 <;> by_cases h₅ : a > 0 <;> by_cases h₆ : b < 0 <;>
          simp_all [hasOppositeSign, h_precond, Int.mul_emod]
          <;>
          (try omega) <;>
          (try {
            aesop
          }) <;>
          (try {
            norm_num at *
            <;>
            (try omega) <;>
            (try nlinarith)
          })
        <;>
        (try {
          simp_all
          <;> norm_num <;> nlinarith
        })
        <;>
        (try {
          exfalso
          aesop
        })
        <;>
        (try {
          aesop
        })
        <;>
        (try {
          norm_num at *
          <;> nlinarith
        })
        <;>
        (try {
          aesop
        })
        <;>
        (try {
          omega
        })
      exact h₂
    exact h₁
  constructor
  · -- First condition: if the condition holds, then the result is true
    intro h
    simpa [hasOppositeSign, h_precond] using h_main₁ h
  · -- Second condition: if the condition does not hold, then the result is false
    intro h
    simpa [hasOppositeSign, h_precond] using h_main₂ h
","
",2047,76,74,63,0,False,0,4,True,False,0,7,3,0,4,1,1,0,0,4,7,0,6,0,0,5,5,True,10,0,False,False,True,False,have,aesop=6;by_cases=4;cases=1;constructor=1;exact=3;exfalso=1;have=7;intro=4;nlinarith=5;norm_num=5;omega=7;simp_all=4;try=15
verina_basic_1,model,deepseek-prover-v2-7b__hard_unfold,3.0,model,[],ff638b3c10c12125d6fa25593fb16b78858275e6b5ccfaf63a9bc62b2d1c5514,"  unfold hasOppositeSign hasOppositeSign_postcond
  have h_main : hasOppositeSign_postcond a b (hasOppositeSign a b h_precond) h_precond := by
    constructor
    · -- First implication: if (a < 0 ∧ b > 0) ∨ (a > 0 ∧ b < 0), then a * b < 0
      intro h
      -- Consider the two cases of h
      cases h with
      | inl h =>
        -- Case: a < 0 ∧ b > 0
        have h₁ : a < 0 := h.1
        have h₂ : b > 0 := h.2
        have h₃ : a * b < 0 := by
          -- Since a < 0 and b > 0, a * b < 0
          nlinarith [mul_self_nonneg a, mul_self_nonneg b]
        simpa [hasOppositeSign] using h₃
      | inr h =>
        -- Case: a > 0 ∧ b < 0
        have h₁ : a > 0 := h.1
        have h₂ : b < 0 := h.2
        have h₃ : a * b < 0 := by
          -- Since a > 0 and b < 0, a * b < 0
          nlinarith [mul_self_nonneg a, mul_self_nonneg b]
        simpa [hasOppositeSign] using h₃
    · -- Second implication: if ¬((a < 0 ∧ b > 0) ∨ (a > 0 ∧ b < 0)), then not (a * b < 0)
      intro h
      -- Simplify the negation using classical reasoning
      have h₁ : ¬((a < 0 ∧ b > 0) ∨ (a > 0 ∧ b < 0)) := h
      have h₂ : ¬(a * b < 0) := by
        intro h₃
        apply h₁
        -- If a * b < 0, then a and b have opposite signs
        have h₄ : (a < 0 ∧ b > 0) ∨ (a > 0 ∧ b < 0) := by
          by_cases h₅ : a > 0
          · -- Case a > 0
            have h₆ : b < 0 := by
              by_contra h₆
              -- If b ≥ 0, then a * b ≥ 0, which contradicts a * b < 0
              have h₇ : b ≥ 0 := by linarith
              have h₈ : a * b ≥ 0 := by nlinarith
              nlinarith
            exact Or.inr ⟨h₅, h₆⟩
          · -- Case a ≤ 0
            have h₅ : a ≤ 0 := by nlinarith
            by_cases h₆ : a < 0
            · -- Case a < 0
              have h₇ : b > 0 := by
                by_contra h₇
                have h₈ : b ≤ 0 := by nlinarith
                have h₉ : a * b ≥ 0 := by
                  have h₁₀ : a * b ≤ 0 := by nlinarith
                  nlinarith
                nlinarith
              exact Or.inl ⟨h₆, h₇⟩
            · -- Case a = 0
              have h₆ : a = 0 := by nlinarith
              rw [h₆] at h₃
              have h₇ : (0 : ℤ) * b < 0 := by simpa [h₆] using h₃
              norm_num at h₇
              <;> simp_all
        exact h₄
      simpa [hasOppositeSign] using h₂
  exact h_main
","
",2361,62,54,49,1,True,0,1,False,False,1,20,4,1,3,1,1,0,0,2,0,0,0,0,0,1,11,True,5,0,False,False,True,False,unfold,apply=1;by_cases=2;by_contra=2;cases=1;constructor=1;exact=4;have=20;intro=3;linarith=1;nlinarith=10;norm_num=1;rw=1;simp_all=1;unfold=1
